airline,airline_id,src,src_id,dst,dst_id,stops,equipment,lon_f,lat_f,lon_t,lat_t
G4,"35",YNG,"3881",PIE,"3617","0",M80,"-80.6791","41.2607","-82.687401","27.9102"
G5,"15837",ACX,"7506",CKG,"3393","0",CR9,"104.959444","25.086389","106.641998","29.7192"
G5,"15837",AEB,"8082",CKG,"3393","0",CR9,"106.959999","23.7206","106.641998","29.7192"
G5,"15837",AQG,"6427",CKG,"3393","0",CR9,"117.050003","30.582199","106.641998","29.7192"
G5,"15837",AVA,"9849",CKG,"3393","0",CR9,"105.873333","26.260556","106.641998","29.7192"
G5,"15837",BAV,"6346",CIF,"6342","0",CR9,"109.997002","40.560001","118.907997","42.235001"
G5,"15837",CKG,"3393",BFJ,"9025","0",CR9,"106.641998","29.7192","105.472097","27.267066"
G5,"15837",CKG,"3393",LZH,"6356","0",CR9,"106.641998","29.7192","109.390999","24.2075"
G5,"15837",CKG,"3393",NNG,"3373","0",CR9,"106.641998","29.7192","108.171997","22.608299"
G5,"15837",CKG,"3393",XFN,"6360","0",CR9,"106.641998","29.7192","112.291","32.1506"
G5,"15837",CKG,"3393",XIC,"3396","0",CR9,"106.641998","29.7192","102.183998","27.9891"
G5,"15837",DLC,"3404",CIF,"6342","0",CR9,"121.539001","38.965698","118.907997","42.235001"
G5,"15837",DLC,"3404",FUG,"7503","0",CR9,"121.539001","38.965698","115.734364","32.882157"
G5,"15837",DLC,"3404",HDG,"8407","0",CR9,"121.539001","38.965698","114.425556","36.525833"
G5,"15837",DLC,"3404",HIA,"7898","0",CR9,"121.539001","38.965698","119.125","33.790833"
G5,"15837",DLC,"3404",JNG,"6944","0",CR9,"121.539001","38.965698","116.346667","35.292778"
G5,"15837",DLC,"3404",LYG,"6383","0",CR9,"121.539001","38.965698","118.873611","34.571667"
G5,"15837",DLC,"3404",SHP,"6429","0",CR9,"121.539001","38.965698","119.731003","39.968102"
G5,"15837",DOY,"4145",CKG,"3393","0",CR9,"118.788002","37.508598","106.641998","29.7192"
G5,"15837",DOY,"4145",DLC,"3404","0",CR9,"118.788002","37.508598","121.539001","38.965698"
G5,"15837",DSN,"6434",CKG,"3393","0",CR9,"109.861389","39.49","106.641998","29.7192"
G5,"15837",FOC,"3385",LYG,"6383","0",CR9,"119.663002","25.935101","118.873611","34.571667"
G5,"15837",HDG,"8407",CKG,"3393","0",CR9,"114.425556","36.525833","106.641998","29.7192"
G5,"15837",HGH,"3386",FUG,"7503","0",CR9,"120.433998","30.2295","115.734364","32.882157"
G5,"15837",HGH,"3386",XFN,"6360","0",CR9,"120.433998","30.2295","112.291","32.1506"
G5,"15837",HIA,"7898",CKG,"3393","0",CR9,"119.125","33.790833","106.641998","29.7192"
G5,"15837",HZH,"7508",KWE,"3394","0",CR2,"109.1499","26.32217","106.801003","26.5385"
G5,"15837",INC,"4085",CKG,"3393","0",CR2,"106.009003","38.481899","106.641998","29.7192"
G5,"15837",INC,"4085",JGN,"6432","0",CR2,"106.009003","38.481899","98.3414","39.856899"
G5,"15837",JIQ,"8781",CKG,"3393","0",CR2,"108.831111","29.513333","106.641998","29.7192"
G5,"15837",JNG,"6944",XIY,"3379","0",CR9,"116.346667","35.292778","108.751999","34.447102"
G5,"15837",KWE,"3394",ACX,"7506","0",CR9 CR2,"106.801003","26.5385","104.959444","25.086389"
G5,"15837",KWE,"3394",BFJ,"9025","0",CR2 CR9,"106.801003","26.5385","105.472097","27.267066"
G5,"15837",KWE,"3394",KMG,"3382","0",CR2,"106.801003","26.5385","102.929167","25.101944"
G5,"15837",KWE,"3394",LZO,"6399","0",CR9,"106.801003","26.5385","105.392998","28.8522"
G5,"15837",KWE,"3394",WUZ,"6744","0",CR2,"106.801003","26.5385","111.248001","23.456699"
G5,"15837",KWL,"3372",AEB,"8082","0",CR9,"110.039001","25.2181","106.959999","23.7206"
G5,"15837",KWL,"3372",BHY,"6351","0",CR9,"110.039001","25.2181","109.293999","21.5394"
G5,"15837",LZH,"6356",ZUH,"6355","0",CR9,"109.390999","24.2075","113.375999","22.006399"
G5,"15837",SHP,"6429",SJW,"6347","0",CR9,"119.731003","39.968102","114.696999","38.280701"
G5,"15837",WUZ,"6744",NNG,"3373","0",CR9,"111.248001","23.456699","108.171997","22.608299"
G5,"15837",WUZ,"6744",ZUH,"6355","0",CR2,"111.248001","23.456699","113.375999","22.006399"
G5,"15837",XMN,"3383",AQG,"6427","0",CR9,"118.127998","24.544001","117.050003","30.582199"
G8,"2575",AMD,"2994",CCU,"3043","0","320","72.634697","23.0772","88.446701","22.654699"
G8,"2575",AMD,"2994",DEL,"3093","0","320","72.634697","23.0772","77.103104","28.5665"
G8,"2575",BLR,"3131",DEL,"3093","0","320","77.706299","13.1979","77.103104","28.5665"
G8,"2575",BLR,"3131",GOI,"3007","0","320","77.706299","13.1979","73.831398","15.3808"
G8,"2575",BOM,"2997",AMD,"2994","0","320","72.867897","19.088699","72.634697","23.0772"
G8,"2575",BOM,"2997",BLR,"3131","0","320","72.867897","19.088699","77.706299","13.1979"
G8,"2575",BOM,"2997",COK,"3136","0","320","72.867897","19.088699","76.401901","10.152"
G8,"2575",BOM,"2997",DEL,"3093","0","320","72.867897","19.088699","77.103104","28.5665"
G8,"2575",BOM,"2997",GOI,"3007","0","320","72.867897","19.088699","73.831398","15.3808"
G8,"2575",BOM,"2997",IXC,"3089","0","320","72.867897","19.088699","76.788498","30.6735"
G8,"2575",BOM,"2997",JAI,"3098","0","320","72.867897","19.088699","75.812202","26.8242"
G8,"2575",BOM,"2997",LKO,"3105","0","320","72.867897","19.088699","80.889297","26.760599"
G8,"2575",BOM,"2997",MAA,"3144","0","320","72.867897","19.088699","80.169296","12.990005"
G8,"2575",BOM,"2997",PAT,"3061","0","320","72.867897","19.088699","85.087997","25.591299"
G8,"2575",BOM,"2997",SXR,"3112","0","320","72.867897","19.088699","74.7742","33.987099"
G8,"2575",CCU,"3043",DEL,"3093","0","320","88.446701","22.654699","77.103104","28.5665"
G8,"2575",CCU,"3043",GAU,"6173","0","320","88.446701","22.654699","91.585899","26.1061"
G8,"2575",CCU,"3043",IXB,"3040","0","320","88.446701","22.654699","88.328598","26.6812"
G8,"2575",CCU,"3043",IXZ,"3146","0","320","88.446701","22.654699","92.729698","11.6412"
G8,"2575",DEL,"3093",GOI,"3007","0","320","77.103104","28.5665","73.831398","15.3808"
G8,"2575",DEL,"3093",IXB,"3040","0","320","77.103104","28.5665","88.328598","26.6812"
G8,"2575",DEL,"3093",IXJ,"3100","0","320","77.103104","28.5665","74.837402","32.689098"
G8,"2575",DEL,"3093",IXL,"3104","0","320","77.103104","28.5665","77.546501","34.135899"
G8,"2575",DEL,"3093",IXR,"3063","0","320","77.103104","28.5665","85.321701","23.314301"
G8,"2575",DEL,"3093",LKO,"3105","0","320","77.103104","28.5665","80.889297","26.760599"
G8,"2575",GAU,"6173",DEL,"3093","0","320","91.585899","26.1061","77.103104","28.5665"
G8,"2575",IXJ,"3100",BOM,"2997","0","320","74.837402","32.689098","72.867897","19.088699"
G8,"2575",IXR,"3063",BOM,"2997","0","320","85.321701","23.314301","72.867897","19.088699"
G8,"2575",MAA,"3144",IXZ,"3146","0","320","80.169296","12.990005","92.729698","11.6412"
G8,"2575",NAG,"3015",BOM,"2997","0","320","79.047203","21.092199","72.867897","19.088699"
G8,"2575",NAG,"3015",CCU,"3043","0","320","79.047203","21.092199","88.446701","22.654699"
G8,"2575",NAG,"3015",DEL,"3093","0","320","79.047203","21.092199","77.103104","28.5665"
G8,"2575",PAT,"3061",CCU,"3043","0","320","85.087997","25.591299","88.446701","22.654699"
G8,"2575",PAT,"3061",DEL,"3093","0","320","85.087997","25.591299","77.103104","28.5665"
G8,"2575",PAT,"3061",IXR,"3063","0","320","85.087997","25.591299","85.321701","23.314301"
G8,"2575",PNQ,"3017",BLR,"3131","0","320","73.919701","18.5821","77.706299","13.1979"
G8,"2575",PNQ,"3017",DEL,"3093","0","320","73.919701","18.5821","77.103104","28.5665"
G8,"2575",PNQ,"3017",MAA,"3144","0","320","73.919701","18.5821","80.169296","12.990005"
G8,"2575",PNQ,"3017",NAG,"3015","0","320","73.919701","18.5821","79.047203","21.092199"
G8,"2575",SXR,"3112",DEL,"3093","0","320","74.7742","33.987099","77.103104","28.5665"
G8,"2575",SXR,"3112",IXJ,"3100","0","320","74.7742","33.987099","74.837402","32.689098"
G9,"329",NJF,"7490",SHJ,"2191","0","320","44.404317","31.989853","55.5172","25.3286"
G9,"329",ODS,"2947",SHJ,"2191","0","320","30.6765","46.4268","55.5172","25.3286"
G9,"329",PEW,"2219",SHJ,"2191","0","320","71.514603","33.9939","55.5172","25.3286"
G9,"329",ROV,"2964",SHJ,"2191","0","320","39.924722","47.493888","55.5172","25.3286"
G9,"329",RUH,"2082",SHJ,"2191","0","320","46.698799","24.9576","55.5172","25.3286"
G9,"329",SAW,"4317",SHJ,"2191","0","320","29.3092","40.898602","55.5172","25.3286"
G9,"329",SHJ,"2191",AHB,"2059","0","320","55.5172","25.3286","42.656601","18.2404"
G9,"329",SHJ,"2191",ALA,"2908","0","320","55.5172","25.3286","77.040497","43.3521"
G9,"329",SHJ,"2191",AMD,"2994","0","320","55.5172","25.3286","72.634697","23.0772"
G9,"329",SHJ,"2191",AMM,"2170","0","320","55.5172","25.3286","35.993198","31.722601"
G9,"329",SHJ,"2191",ATZ,"5691","0","320","55.5172","25.3286","31.011999","27.046499"
G9,"329",SHJ,"2191",BAH,"2057","0","320","55.5172","25.3286","50.633598","26.2708"
G9,"329",SHJ,"2191",BEY,"2177","0","320","55.5172","25.3286","35.4884","33.8209"
G9,"329",SHJ,"2191",BGW,"4130","0","320","55.5172","25.3286","44.2346","33.262501"
G9,"329",SHJ,"2191",BLR,"3131","0","320","55.5172","25.3286","77.706299","13.1979"
G9,"329",SHJ,"2191",BOM,"2997","0","320","55.5172","25.3286","72.867897","19.088699"
G9,"329",SHJ,"2191",BSR,"2234","0","320","55.5172","25.3286","47.662102","30.549101"
G9,"329",SHJ,"2191",CAI,"1128","0","320","55.5172","25.3286","31.4056","30.121901"
G9,"329",SHJ,"2191",CCJ,"3137","0","320","55.5172","25.3286","75.955299","11.1368"
G9,"329",SHJ,"2191",CGP,"3069","0","320","55.5172","25.3286","91.813301","22.249599"
G9,"329",SHJ,"2191",CIT,"2914","0","320","55.5172","25.3286","69.478897","42.364201"
G9,"329",SHJ,"2191",CJB,"3135","0","320","55.5172","25.3286","77.043404","11.03"
G9,"329",SHJ,"2191",CMB,"3024","0","320","55.5172","25.3286","79.884102","7.18076"
G9,"329",SHJ,"2191",COK,"3136","0","320","55.5172","25.3286","76.401901","10.152"
G9,"329",SHJ,"2191",DAC,"3076","0","320","55.5172","25.3286","90.397783","23.843347"
G9,"329",SHJ,"2191",DEL,"3093","0","320","55.5172","25.3286","77.103104","28.5665"
G9,"329",SHJ,"2191",DME,"4029","0","320","55.5172","25.3286","37.9063","55.408798"
G9,"329",SHJ,"2191",DMM,"2064","0","320","55.5172","25.3286","49.797901","26.471201"
G9,"329",SHJ,"2191",DOH,"11051","0","320","55.5172","25.3286","51.608056","25.273056"
G9,"329",SHJ,"2191",DOK,"2940","0","320","55.5172","25.3286","37.7397","48.073601"
G9,"329",SHJ,"2191",EBL,"3989","0","320","55.5172","25.3286","43.9632","36.237598"
G9,"329",SHJ,"2191",ELQ,"2067","0","320","55.5172","25.3286","43.774399","26.302799"
G9,"329",SHJ,"2191",EVN,"3964","0","320","55.5172","25.3286","44.395901","40.147301"
G9,"329",SHJ,"2191",GOI,"3007","0","320","55.5172","25.3286","73.831398","15.3808"
G9,"329",SHJ,"2191",HAS,"2069","0","320","55.5172","25.3286","41.686298","27.437901"
G9,"329",SHJ,"2191",HBE,"3410","0","320","55.5172","25.3286","29.6964","30.9177"
G9,"329",SHJ,"2191",HMB,"8235","0","320","55.5172","25.3286","31.742778","26.342778"
G9,"329",SHJ,"2191",HOF,"2060","0","320","55.5172","25.3286","49.485199","25.285299"
G9,"329",SHJ,"2191",HRK,"6105","0","320","55.5172","25.3286","36.290001","49.924801"
G9,"329",SHJ,"2191",IKA,"4330","0","320","55.5172","25.3286","51.152199","35.4161"
G9,"329",SHJ,"2191",JAI,"3098","0","320","55.5172","25.3286","75.812202","26.8242"
G9,"329",SHJ,"2191",JED,"2072","0","320","55.5172","25.3286","39.156502","21.6796"
G9,"329",SHJ,"2191",KBP,"2939","0","320","55.5172","25.3286","30.894699","50.345001"
G9,"329",SHJ,"2191",KHI,"2206","0","320","55.5172","25.3286","67.160797","24.9065"
G9,"329",SHJ,"2191",KRT,"1175","0","320","55.5172","25.3286","32.5532","15.5895"
G9,"329",SHJ,"2191",KTM,"3125","0","320","55.5172","25.3286","85.3591","27.6966"
G9,"329",SHJ,"2191",KWI,"2176","0","320","55.5172","25.3286","47.968899","29.226601"
G9,"329",SHJ,"2191",KZN,"2990","0","320","55.5172","25.3286","49.278702","55.606201"
G9,"329",SHJ,"2191",LRR,"5934","0","320","55.5172","25.3286","54.383301","27.6747"
G9,"329",SHJ,"2191",MAA,"3144","0","320","55.5172","25.3286","80.169296","12.990005"
G9,"329",SHJ,"2191",MCT,"2194","0","320","55.5172","25.3286","58.284401","23.5933"
G9,"329",SHJ,"2191",MED,"2074","0","320","55.5172","25.3286","39.705101","24.5534"
G9,"329",SHJ,"2191",MHD,"4331","0","320","55.5172","25.3286","59.640999","36.235199"
G9,"329",SHJ,"2191",NAG,"3015","0","320","55.5172","25.3286","79.047203","21.092199"
G9,"329",SHJ,"2191",NBO,"4059","0","320","55.5172","25.3286","36.927799","-1.31924"
G9,"329",SKT,"6776",SHJ,"2191","0","320","74.363892","32.535557","55.5172","25.3286"
G9,"329",SLL,"2195",SHJ,"2191","0","320","54.091301","17.0387","55.5172","25.3286"
G9,"329",SVX,"2975",SHJ,"2191","0","320","60.8027","56.743099","55.5172","25.3286"
G9,"329",SYZ,"2157",SHJ,"2191","0","320","52.589802","29.5392","55.5172","25.3286"
G9,"329",TIF,"2090",SHJ,"2191","0","320","40.543442","21.483001","55.5172","25.3286"
G9,"329",TRV,"3153",SHJ,"2191","0","320","76.920097","8.48212","55.5172","25.3286"
G9,"329",TSE,"2910",SHJ,"2191","0","320","71.466904","51.022202","55.5172","25.3286"
G9,"329",UFA,"2992",SHJ,"2191","0","320","55.874401","54.557499","55.5172","25.3286"
G9,"329",YNB,"2096",SHJ,"2191","0","320","38.0634","24.144199","55.5172","25.3286"
GA,"2520",AMQ,"3256",SUB,"3928","0",CRK,"128.089005","-3.71026","112.787003","-7.37983"
GA,"2520",AMQ,"3256",UPG,"3240","0","738","128.089005","-3.71026","119.554001","-5.06163"
GA,"2520",AMS,"580",AUH,"2179","0","332","4.76389","52.308601","54.6511","24.433001"
GA,"2520",AUH,"2179",CGK,"3275","0","332","54.6511","24.433001","106.655998","-6.12557"
GA,"2520",BDJ,"3908",CGK,"3275","0","738","114.763","-3.44236","106.655998","-6.12557"
GA,"2520",BDJ,"3908",SUB,"3928","0",CRK,"114.763","-3.44236","112.787003","-7.37983"
GA,"2520",BDO,"3896",DPS,"3940","0","738","107.575996","-6.90063","115.167","-8.74817"
GA,"2520",BDO,"3896",SIN,"3316","0","319","107.575996","-6.90063","103.994003","1.35019"
GA,"2520",BDO,"3896",SUB,"3928","0","738","107.575996","-6.90063","112.787003","-7.37983"
GA,"2520",BEJ,"6209",BPN,"3919","0",CRK,"117.431999","2.1555","116.893997","-1.26827"
GA,"2520",BIK,"3241",DJJ,"3244","0","738","136.108002","-1.19002","140.516006","-2.57695"
GA,"2520",BIK,"3241",UPG,"3240","0","738","136.108002","-1.19002","119.554001","-5.06163"
GA,"2520",BKK,"3885",CGK,"3275","0","738","100.747002","13.6811","106.655998","-6.12557"
GA,"2520",BKS,"3288",CGK,"3275","0",CRK 735,"102.338997","-3.8637","106.655998","-6.12557"
GA,"2520",BMU,"3924",DPS,"3940","0",AT7,"118.686996","-8.53965","115.167","-8.74817"
GA,"2520",BMU,"3924",LOP,"8401","0",AT7,"118.686996","-8.53965","116.276675","-8.757322"
GA,"2520",BNE,"3320",DPS,"3940","0","738","153.117004","-27.384199","115.167","-8.74817"
GA,"2520",BOM,"2997",SIN,"3316","0",73H,"72.867897","19.088699","103.994003","1.35019"
GA,"2520",BPN,"3919",JOG,"3898","0",CRK,"116.893997","-1.26827","110.431999","-7.78818"
GA,"2520",BPN,"3919",MDC,"3250","0",CRK,"116.893997","-1.26827","124.926003","1.54926"
GA,"2520",BPN,"3919",SIN,"3316","0","738","116.893997","-1.26827","103.994003","1.35019"
GA,"2520",BPN,"3919",SUB,"3928","0",738 CRK,"116.893997","-1.26827","112.787003","-7.37983"
GA,"2520",BPN,"3919",TRK,"3920","0",CRK,"116.893997","-1.26827","117.569444","3.326667"
GA,"2520",BPN,"3919",UPG,"3240","0","738","116.893997","-1.26827","119.554001","-5.06163"
GA,"2520",BTH,"3903",CGK,"3275","0","738","104.119003","1.12103","106.655998","-6.12557"
GA,"2520",BTH,"3903",TKG,"6223","0",CRK,"104.119003","1.12103","105.175556","-5.240556"
GA,"2520",BTJ,"3294",CGK,"3275","0","738","95.420637","5.522872","106.655998","-6.12557"
GA,"2520",BWN,"3272",CGK,"3275","0","319","114.928001","4.9442","106.655998","-6.12557"
GA,"2520",BWN,"3272",SUB,"3928","0",320 319,"114.928001","4.9442","112.787003","-7.37983"
GA,"2520",CGK,"3275",CAN,"3370","0","332","106.655998","-6.12557","113.299004","23.392401"
GA,"2520",CGK,"3275",DJB,"3287","0","738","106.655998","-6.12557","103.643997","-1.63802"
GA,"2520",CGK,"3275",HKG,"3077","0",332 333,"106.655998","-6.12557","113.915001","22.308901"
GA,"2520",CGK,"3275",HND,"2359","0","788","106.655998","-6.12557","139.779999","35.552299"
GA,"2520",ENE,"3914",KOE,"3916","0",AT7,"121.661003","-8.84929","123.670998","-10.1716"
GA,"2520",ENE,"3914",LBJ,"3917","0",AT7,"121.661003","-8.84929","119.889","-8.48666"
GA,"2520",HND,"2359",DPS,"3940","0","332","139.779999","35.552299","115.167","-8.74817"
GA,"2520",ICN,"3930",CGK,"3275","0",332 333,"126.450996","37.469101","106.655998","-6.12557"
GA,"2520",ICN,"3930",DPS,"3940","0",333 332,"126.450996","37.469101","115.167","-8.74817"
GA,"2520",JED,"2072",CGK,"3275","0","777","39.156502","21.6796","106.655998","-6.12557"
GA,"2520",JOG,"3898",DPS,"3940","0","738","110.431999","-7.78818","115.167","-8.74817"
GA,"2520",KIX,"3992",CGK,"3275","0","332","135.244003","34.427299","106.655998","-6.12557"
GA,"2520",KIX,"3992",DPS,"3940","0","333","135.244003","34.427299","115.167","-8.74817"
GA,"2520",KOE,"3916",DPS,"3940","0",738 CRK,"123.670998","-10.1716","115.167","-8.74817"
GA,"2520",KUL,"3304",CGK,"3275","0","738","101.709999","2.74558","106.655998","-6.12557"
GA,"2520",LBJ,"3917",DPS,"3940","0",AT7,"119.889","-8.48666","115.167","-8.74817"
GA,"2520",LOP,"8401",CGK,"3275","0","738","116.276675","-8.757322","106.655998","-6.12557"
GA,"2520",LOP,"8401",DPS,"3940","0",738 AT7,"116.276675","-8.757322","115.167","-8.74817"
GA,"2520",LOP,"8401",KOE,"3916","0",CRK,"116.276675","-8.757322","123.670998","-10.1716"
GA,"2520",MEL,"3339",CGK,"3275","0","332","144.843002","-37.673302","106.655998","-6.12557"
GA,"2520",MEL,"3339",DPS,"3940","0","333","144.843002","-37.673302","115.167","-8.74817"
GA,"2520",MKQ,"3246",DJJ,"3244","0","738","140.417999","-8.52029","140.516006","-2.57695"
GA,"2520",MKW,"3260",DJJ,"3244","0",CRK,"134.048996","-0.891833","140.516006","-2.57695"
GA,"2520",MLG,"3894",CGK,"3275","0","738","112.714996","-7.92656","106.655998","-6.12557"
GA,"2520",MNL,"2397",CGK,"3275","0",319 320,"121.019997","14.5086","106.655998","-6.12557"
GA,"2520",NRT,"2279",CGK,"3275","0",777 763,"140.386002","35.764702","106.655998","-6.12557"
GA,"2520",NRT,"2279",DPS,"3940","0","333","140.386002","35.764702","115.167","-8.74817"
GA,"2520",PDG,"8807",CGK,"3275","0","738","100.351997","-0.874989","106.655998","-6.12557"
GA,"2520",PEK,"3364",CGK,"3275","0","333","116.584999","40.080101","106.655998","-6.12557"
GA,"2520",PER,"3351",CGK,"3275","0","738","115.967003","-31.9403","106.655998","-6.12557"
GA,"2520",PER,"3351",DPS,"3940","0","738","115.967003","-31.9403","115.167","-8.74817"
GA,"2520",PGK,"3905",CGK,"3275","0","738","106.139","-2.1622","106.655998","-6.12557"
GA,"2520",PKY,"3911",CGK,"3275","0","738","113.943001","-2.22513","106.655998","-6.12557"
GA,"2520",PLM,"3289",CGK,"3275","0","738","104.699997","-2.89825","106.655998","-6.12557"
GA,"2520",PLM,"3289",DPS,"3940","0",CRK,"104.699997","-2.89825","115.167","-8.74817"
GA,"2520",PLW,"3249",CGK,"3275","0","738","119.910004","-0.918542","106.655998","-6.12557"
GA,"2520",PNK,"3284",CGK,"3275","0",738 735 CRK,"109.403999","-0.150711","106.655998","-6.12557"
GA,"2520",PVG,"3406",CGK,"3275","0","777","121.805","31.1434","106.655998","-6.12557"
GA,"2520",SIN,"3316",CGK,"3275","0",738 332 333,"103.994003","1.35019","106.655998","-6.12557"
GA,"2520",SIN,"3316",DEL,"3093","0",73H,"103.994003","1.35019","77.103104","28.5665"
GA,"2520",SIN,"3316",DPS,"3940","0",772 738,"103.994003","1.35019","115.167","-8.74817"
GA,"2520",SIN,"3316",IST,"1701","0","330","103.994003","1.35019","28.8146","40.976898"
GA,"2520",SIN,"3316",JOG,"3898","0","319","103.994003","1.35019","110.431999","-7.78818"
GA,"2520",SIN,"3316",LOP,"8401","0","319","103.994003","1.35019","116.276675","-8.757322"
GA,"2520",SIN,"3316",MAA,"3144","0",73H,"103.994003","1.35019","80.169296","12.990005"
GA,"2520",SIN,"3316",MDC,"3250","0","320","103.994003","1.35019","124.926003","1.54926"
GA,"2520",SIN,"3316",PKU,"3273","0","319","103.994003","1.35019","101.445","0.460786"
GA,"2520",SIN,"3316",PLM,"3289","0","319","103.994003","1.35019","104.699997","-2.89825"
GA,"2520",SIN,"3316",SOC,"3929","0",319 320,"103.994003","1.35019","110.757004","-7.51609"
GA,"2520",SIN,"3316",SRG,"3901","0","319","103.994003","1.35019","110.375","-6.97273"
GA,"2520",SIN,"3316",SUB,"3928","0","738","103.994003","1.35019","112.787003","-7.37983"
GA,"2520",SIN,"3316",TPE,"2276","0","333","103.994003","1.35019","121.233002","25.0777"
GA,"2520",SOC,"3929",CGK,"3275","0","738","110.757004","-7.51609","106.655998","-6.12557"
GA,"2520",SOQ,"3261",MKW,"3260","0",CRK,"131.287","-0.894","134.048996","-0.891833"
GA,"2520",SRG,"3901",CGK,"3275","0","738","110.375","-6.97273","106.655998","-6.12557"
GA,"2520",SRG,"3901",DPS,"3940","0",CRK,"110.375","-6.97273","115.167","-8.74817"
GA,"2520",SRG,"3901",SUB,"3928","0",CRK,"110.375","-6.97273","112.787003","-7.37983"
GA,"2520",SUB,"3928",DPS,"3940","0",CRK 738,"112.787003","-7.37983","115.167","-8.74817"
GA,"2520",SUB,"3928",JED,"2072","0","744","112.787003","-7.37983","39.156502","21.6796"
GA,"2520",SUB,"3928",LOP,"8401","0",CRK,"112.787003","-7.37983","116.276675","-8.757322"
GA,"2520",SYD,"3361",CGK,"3275","0","332","151.177002","-33.946098","106.655998","-6.12557"
GA,"2520",SYD,"3361",DPS,"3940","0","332","151.177002","-33.946098","115.167","-8.74817"
GA,"2520",TIM,"3243",DJJ,"3244","0","738","136.886993","-4.52828","140.516006","-2.57695"
